"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Government Grants","2011","0"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Investments","2003","308"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Investments","2011","0"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Net Gain/Loss","2003","795"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Net Gain/Loss","2007","0"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Net Gain/Loss","2008","6685"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Net Gain/Loss","2011","45389"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Other","2011","0"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Program Services","2011","0"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Program Services Expenses","2003","200739"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Program Services Expenses","2006","166859"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Program Services Expenses","2007","148170"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Program Services Expenses","2008","143280"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Program Services Expenses","2011","118074"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Sales","2011","0"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Special Events","2011","0"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Total Expenses","2003","220152"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Total Expenses","2006","181778"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Total Expenses","2007","167998"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Total Expenses","2008","164097"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Total Expenses","2011","138993"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Total Revenue","2003","219357"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Total Revenue","2006","165940"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Total Revenue","2007","175341"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Total Revenue","2008","170782"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Total Revenue","2011","93604"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Administration","2005","16347"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Administration","2006","13073"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Administration","2007","13402"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Contributions","2002","53608"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Contributions","2003","56812"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Contributions","2007","0"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Fundraising/Other","2005","7841"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Fundraising/Other","2006","6330"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Fundraising/Other","2007","6056"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Government Grants","2007","0"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Investments","2002","1740"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Investments","2003","220"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Investments","2007","0"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Net Gain/Loss","2002","11035"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Net Gain/Loss","2003","7995"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Net Gain/Loss","2007","0"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Other","2007","0"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Program Services","2002","15000"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Program Services","2003","15048"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Program Services","2007","0"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Program Services Expenses","2005","67000"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Program Services Expenses","2006","73566"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Program Services Expenses","2007","69865"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Sales","2007","0"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Special Events","2007","0"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Total Expenses","2002","81383"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Total Expenses","2003","80075"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Total Expenses","2005","91188"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Total Expenses","2006","92969"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Total Expenses","2007","89323"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Total Revenue","2002","70348"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Total Revenue","2003","72080"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Total Revenue","2005","83178"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Total Revenue","2006","89227"
"43-1334801","CARTHAGE CROSSLINES MINISTRY","Total Revenue","2007","85949"
"43-1336352","LAEL MINISTRIES INC","Administration","2011","0"
"43-1336352","LAEL MINISTRIES INC","Contributions","2002","0"
"43-1336352","LAEL MINISTRIES INC","Contributions","2005","34183"
"43-1336352","LAEL MINISTRIES INC","Contributions","2011","0"
"43-1336352","LAEL MINISTRIES INC","Fundraising/Other","2011","0"
"43-1336352","LAEL MINISTRIES INC","Government Grants","2011","0"
"43-1336352","LAEL MINISTRIES INC","Investments","2002","0"
"43-1336352","LAEL MINISTRIES INC","Investments","2005","1196597"
"43-1336352","LAEL MINISTRIES INC","Investments","2007","0"
"43-1336352","LAEL MINISTRIES INC","Investments","2011","32861"
"43-1336352","LAEL MINISTRIES INC","Net Gain/Loss","2002","0"
"43-1336352","LAEL MINISTRIES INC","Net Gain/Loss","2005","1070318"
"43-1336352","LAEL MINISTRIES INC","Net Gain/Loss","2007","0"
"43-1336352","LAEL MINISTRIES INC","Net Gain/Loss","2011","45827"
"43-1336352","LAEL MINISTRIES INC","Other","2011","0"
"43-1336352","LAEL MINISTRIES INC","Program Services","2011","0"
"43-1336352","LAEL MINISTRIES INC","Program Services Expenses","2002","241142"
"43-1336352","LAEL MINISTRIES INC","Program Services Expenses","2005","160462"
"43-1336352","LAEL MINISTRIES INC","Program Services Expenses","2006","100482"
"43-1336352","LAEL MINISTRIES INC","Program Services Expenses","2007","55645"
"43-1336352","LAEL MINISTRIES INC","Program Services Expenses","2011","78688"
"43-1336352","LAEL MINISTRIES INC","Sales","2011","0"
"43-1336352","LAEL MINISTRIES INC","Special Events","2011","0"
"43-1336352","LAEL MINISTRIES INC","Total Expenses","2002","241142"
"43-1336352","LAEL MINISTRIES INC","Total Expenses","2005","160462"
"43-1336352","LAEL MINISTRIES INC","Total Expenses","2006","100482"
"43-1336352","LAEL MINISTRIES INC","Total Expenses","2007","55645"
"43-1336352","LAEL MINISTRIES INC","Total Expenses","2011","78688"
"43-1336352","LAEL MINISTRIES INC","Total Revenue","2002","263672"
"43-1336352","LAEL MINISTRIES INC","Total Revenue","2005","1230780"
"43-1336352","LAEL MINISTRIES INC","Total Revenue","2006","44133"
"43-1336352","LAEL MINISTRIES INC","Total Revenue","2007","46458"
"43-1336352","LAEL MINISTRIES INC","Total Revenue","2011","32861"
"43-1349627","GOOD NEWS MINISTRIES INC","Administration","2003","0"
"43-1349627","GOOD NEWS MINISTRIES INC","Administration","2007","6897"
"43-1349627","GOOD NEWS MINISTRIES INC","Administration","2011","7846"
"43-1349627","GOOD NEWS MINISTRIES INC","Contributions","2001","45883"
"43-1349627","GOOD NEWS MINISTRIES INC","Contributions","2002","57433"
"43-1349627","GOOD NEWS MINISTRIES INC","Contributions","2003","65403"
"43-1349627","GOOD NEWS MINISTRIES INC","Contributions","2011","0"
"43-1349627","GOOD NEWS MINISTRIES INC","Fundraising/Other","2011","0"
"43-1349627","GOOD NEWS MINISTRIES INC","Government Grants","2011","0"
"43-1349627","GOOD NEWS MINISTRIES INC","Investments","2011","0"
"43-1349627","GOOD NEWS MINISTRIES INC","Net Gain/Loss","2001","10493"
"43-1349627","GOOD NEWS MINISTRIES INC","Net Gain/Loss","2002","1638"
"43-1349627","GOOD NEWS MINISTRIES INC","Net Gain/Loss","2003","9377"
"43-1349627","GOOD NEWS MINISTRIES INC","Net Gain/Loss","2007","0"
"43-1349627","GOOD NEWS MINISTRIES INC","Net Gain/Loss","2011","10689"
"43-1349627","GOOD NEWS MINISTRIES INC","Other","2011","0"
"43-1349627","GOOD NEWS MINISTRIES INC","Program Services","2007","0"
"43-1349627","GOOD NEWS MINISTRIES INC","Program Services","2011","89147"
"43-1349627","GOOD NEWS MINISTRIES INC","Program Services Expenses","2001","56376"
"43-1349627","GOOD NEWS MINISTRIES INC","Program Services Expenses","2002","55795"
"43-1349627","GOOD NEWS MINISTRIES INC","Program Services Expenses","2003","56026"
"43-1349627","GOOD NEWS MINISTRIES INC","Program Services Expenses","2007","30687"
"43-1349627","GOOD NEWS MINISTRIES INC","Program Services Expenses","2011","70612"
"43-1349627","GOOD NEWS MINISTRIES INC","Sales","2011","0"
"43-1349627","GOOD NEWS MINISTRIES INC","Special Events","2011","0"
"43-1349627","GOOD NEWS MINISTRIES INC","Total Expenses","2001","56376"
"43-1349627","GOOD NEWS MINISTRIES INC","Total Expenses","2002","55795"
"43-1349627","GOOD NEWS MINISTRIES INC","Total Expenses","2003","56026"
"43-1349627","GOOD NEWS MINISTRIES INC","Total Expenses","2007","37584"
"43-1349627","GOOD NEWS MINISTRIES INC","Total Expenses","2011","78458"
"43-1349627","GOOD NEWS MINISTRIES INC","Total Revenue","2001","45883"
"43-1349627","GOOD NEWS MINISTRIES INC","Total Revenue","2002","57433"
"43-1349627","GOOD NEWS MINISTRIES INC","Total Revenue","2003","65403"
"43-1349627","GOOD NEWS MINISTRIES INC","Total Revenue","2007","31822"
"43-1349627","GOOD NEWS MINISTRIES INC","Total Revenue","2011","89147"
"43-1354872","BEREAN LIBERTY FOUNDATION","Administration","2005","1356"
"43-1354872","BEREAN LIBERTY FOUNDATION","Administration","2006","1064"
"43-1354872","BEREAN LIBERTY FOUNDATION","Administration","2007","8852"
"43-1354872","BEREAN LIBERTY FOUNDATION","Administration","2011","0"
"43-1354872","BEREAN LIBERTY FOUNDATION","Contributions","2005","0"
"43-1354872","BEREAN LIBERTY FOUNDATION","Contributions","2006","1405080"
"43-1354872","BEREAN LIBERTY FOUNDATION","Contributions","2007","0"
"43-1354872","BEREAN LIBERTY FOUNDATION","Contributions","2008","27234"
"43-1354872","BEREAN LIBERTY FOUNDATION","Contributions","2011","2804"
"43-1354872","BEREAN LIBERTY FOUNDATION","Fundraising/Other","2005","1353"
"43-1354872","BEREAN LIBERTY FOUNDATION","Fundraising/Other","2006","3798"
"43-1354872","BEREAN LIBERTY FOUNDATION","Fundraising/Other","2007","8847"
"43-1354872","BEREAN LIBERTY FOUNDATION","Fundraising/Other","2011","0"
"43-1354872","BEREAN LIBERTY FOUNDATION","Government Grants","2011","0"
"43-1354872","BEREAN LIBERTY FOUNDATION","Investments","2005","0"
"43-1354872","BEREAN LIBERTY FOUNDATION","Investments","2006","1"
"43-1354872","BEREAN LIBERTY FOUNDATION","Investments","2007","0"
"43-1354872","BEREAN LIBERTY FOUNDATION","Investments","2008","60775"
"43-1354872","BEREAN LIBERTY FOUNDATION","Investments","2011","11164"
"43-1354872","BEREAN LIBERTY FOUNDATION","Net Gain/Loss","2005","0"
"43-1354872","BEREAN LIBERTY FOUNDATION","Net Gain/Loss","2006","1367886"
"43-1354872","BEREAN LIBERTY FOUNDATION","Net Gain/Loss","2007","0"
"43-1354872","BEREAN LIBERTY FOUNDATION","Net Gain/Loss","2008","256246"
"43-1354872","BEREAN LIBERTY FOUNDATION","Net Gain/Loss","2011","57879"
"43-1354872","BEREAN LIBERTY FOUNDATION","Other","2005","0"
"43-1354872","BEREAN LIBERTY FOUNDATION","Other","2006","580"
"43-1354872","BEREAN LIBERTY FOUNDATION","Other","2007","0"
"43-1354872","BEREAN LIBERTY FOUNDATION","Other","2008","4025"
"43-1354872","BEREAN LIBERTY FOUNDATION","Other","2011","0"
"43-1354872","BEREAN LIBERTY FOUNDATION","Program Services","2005","0"
"43-1354872","BEREAN LIBERTY FOUNDATION","Program Services","2006","21906"
"43-1354872","BEREAN LIBERTY FOUNDATION","Program Services","2007","0"
"43-1354872","BEREAN LIBERTY FOUNDATION","Program Services","2008","1054"
"43-1354872","BEREAN LIBERTY FOUNDATION","Program Services","2011","11621"
"43-1354872","BEREAN LIBERTY FOUNDATION","Program Services Expenses","2005","147323"
"43-1354872","BEREAN LIBERTY FOUNDATION","Program Services Expenses","2006","54819"
"43-1354872","BEREAN LIBERTY FOUNDATION","Program Services Expenses","2007","240915"
"43-1354872","BEREAN LIBERTY FOUNDATION","Program Services Expenses","2008","227784"
"43-1354872","BEREAN LIBERTY FOUNDATION","Program Services Expenses","2011","83468"
"43-1354872","BEREAN LIBERTY FOUNDATION","Sales","2011","0"
"43-1354872","BEREAN LIBERTY FOUNDATION","Special Events","2011","0"
"43-1354872","BEREAN LIBERTY FOUNDATION","Total Expenses","2005","150032"
"43-1354872","BEREAN LIBERTY FOUNDATION","Total Expenses","2006","59681"
"43-1354872","BEREAN LIBERTY FOUNDATION","Total Expenses","2007","258614"
"43-1354872","BEREAN LIBERTY FOUNDATION","Total Expenses","2008","227784"
"43-1354872","BEREAN LIBERTY FOUNDATION","Total Expenses","2011","83468"
"43-1354872","BEREAN LIBERTY FOUNDATION","Total Revenue","2005","171129"
"43-1354872","BEREAN LIBERTY FOUNDATION","Total Revenue","2006","1427567"
"43-1354872","BEREAN LIBERTY FOUNDATION","Total Revenue","2007","48246"
"43-1354872","BEREAN LIBERTY FOUNDATION","Total Revenue","2008","28462"
"43-1354872","BEREAN LIBERTY FOUNDATION","Total Revenue","2011","25589"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Administration","2001","4773"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Administration","2002","5281"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Administration","2003","1754"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Administration","2006","231"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Administration","2011","65"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Contributions","2001","6211"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Contributions","2002","16678"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Contributions","2003","12420"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Contributions","2006","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Contributions","2011","125"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Fundraising/Other","2011","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Government Grants","2011","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Investments","2001","20926"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Investments","2002","31856"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Investments","2003","109784"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Investments","2006","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Investments","2011","12"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Net Gain/Loss","2001","50996"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Net Gain/Loss","2002","42287"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Net Gain/Loss","2003","93400"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Net Gain/Loss","2006","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Net Gain/Loss","2011","65477"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Other","2006","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Other","2011","21549"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Program Services","2011","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Program Services Expenses","2001","31508"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Program Services Expenses","2002","21828"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Program Services Expenses","2003","27050"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Program Services Expenses","2006","30000"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Program Services Expenses","2011","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Sales","2011","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Special Events","2011","0"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Total Expenses","2001","36281"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Total Expenses","2002","27109"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Total Expenses","2003","28804"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Total Expenses","2006","30231"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Total Expenses","2011","44065"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Total Revenue","2001","14715"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Total Revenue","2002","15178"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Total Revenue","2003","122204"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Total Revenue","2006","193508"
"43-1361614","SOUTH STREET DISCIPLES OF CHRIST FOUNDATION","Total Revenue","2011","21412"
"43-1387992","KINGDOM COME MINISTRIES INC","Administration","2002","59152"
"43-1387992","KINGDOM COME MINISTRIES INC","Administration","2003","68324"
"43-1387992","KINGDOM COME MINISTRIES INC","Administration","2006","58739"
"43-1387992","KINGDOM COME MINISTRIES INC","Administration","2007","15785"
"43-1387992","KINGDOM COME MINISTRIES INC","Contributions","2002","146378"
"43-1387992","KINGDOM COME MINISTRIES INC","Contributions","2003","105263"
"43-1387992","KINGDOM COME MINISTRIES INC","Contributions","2007","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Contributions","2008","11020"
"43-1387992","KINGDOM COME MINISTRIES INC","Fundraising/Other","2007","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Government Grants","2007","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Investments","2008","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Net Gain/Loss","2002","1076"
"43-1387992","KINGDOM COME MINISTRIES INC","Net Gain/Loss","2003","23372"
"43-1387992","KINGDOM COME MINISTRIES INC","Net Gain/Loss","2008","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Other","2008","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Program Services","2008","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Program Services Expenses","2002","86150"
"43-1387992","KINGDOM COME MINISTRIES INC","Program Services Expenses","2003","60311"
"43-1387992","KINGDOM COME MINISTRIES INC","Program Services Expenses","2006","15525"
"43-1387992","KINGDOM COME MINISTRIES INC","Program Services Expenses","2007","50375"
"43-1387992","KINGDOM COME MINISTRIES INC","Sales","2007","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Sales","2008","35214"
"43-1387992","KINGDOM COME MINISTRIES INC","Special Events","2008","0"
"43-1387992","KINGDOM COME MINISTRIES INC","Total Expenses","2002","145302"
"43-1387992","KINGDOM COME MINISTRIES INC","Total Expenses","2003","128635"
"43-1387992","KINGDOM COME MINISTRIES INC","Total Expenses","2006","74264"
"43-1387992","KINGDOM COME MINISTRIES INC","Total Expenses","2007","66160"
"43-1387992","KINGDOM COME MINISTRIES INC","Total Expenses","2008","46234"
"43-1387992","KINGDOM COME MINISTRIES INC","Total Revenue","2002","146378"
"43-1387992","KINGDOM COME MINISTRIES INC","Total Revenue","2003","105263"
"43-1387992","KINGDOM COME MINISTRIES INC","Total Revenue","2006","82417"
"43-1387992","KINGDOM COME MINISTRIES INC","Total Revenue","2007","66160"
"43-1387992","KINGDOM COME MINISTRIES INC","Total Revenue","2008","46234"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Administration","2008","616392"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Administration","2009","536363"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Administration","2010","566787"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Administration","2011","492987"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Administration","2012","521584"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Contributions","2008","747406"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Contributions","2009","252942"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Contributions","2010","275912"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Contributions","2011","1229339"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Contributions","2012","54956"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Fundraising/Other","2012","0"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Government Grants","2012","0"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Investments","2008","275968"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Investments","2009","527109"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Investments","2010","166899"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Investments","2011","88915"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Investments","2012","118543"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Net Gain/Loss","2008","1075204"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Net Gain/Loss","2009","876133"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Net Gain/Loss","2010","98348"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Net Gain/Loss","2011","581903"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Net Gain/Loss","2012","539365"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Other","2008","0"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Other","2009","3004"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Other","2010","873"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Other","2012","0"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Program Services","2008","1250367"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Program Services","2009","904920"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Program Services","2010","1099877"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Program Services","2011","1188509"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Program Services","2012","1117349"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Program Services Expenses","2008","2732553"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Program Services Expenses","2009","967519"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Program Services Expenses","2010","878426"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Program Services Expenses","2011","1431873"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Program Services Expenses","2012","1308629"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Sales","2012","0"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Special Events","2012","0"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Total Expenses","2008","3348945"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Total Expenses","2009","1503882"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Total Expenses","2010","1445213"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Total Expenses","2011","1924860"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Total Expenses","2012","1830213"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Total Revenue","2008","2273741"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Total Revenue","2009","627749"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Total Revenue","2010","1543561"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Total Revenue","2011","2506763"
"43-1466115","MISSOURI BAPTIST FOUNDATION","Total Revenue","2012","1290848"
"43-1523426","Second Mile Ministries","Administration","2003","22523"
"43-1523426","Second Mile Ministries","Administration","2006","41200"
"43-1523426","Second Mile Ministries","Administration","2007","51293"
"43-1523426","Second Mile Ministries","Administration","2008","53644"
"43-1523426","Second Mile Ministries","Administration","2011","19116"
"43-1523426","Second Mile Ministries","Contributions","2003","126890"
"43-1523426","Second Mile Ministries","Contributions","2007","0"
"43-1523426","Second Mile Ministries","Contributions","2008","255018"
"43-1523426","Second Mile Ministries","Contributions","2011","107187"
"43-1523426","Second Mile Ministries","Fundraising/Other","2003","12260"
"43-1523426","Second Mile Ministries","Fundraising/Other","2006","14171"
"43-1523426","Second Mile Ministries","Fundraising/Other","2007","14177"
"43-1523426","Second Mile Ministries","Fundraising/Other","2008","20421"
"43-1523426","Second Mile Ministries","Fundraising/Other","2011","17262"
"43-1523426","Second Mile Ministries","Government Grants","2011","0"
"43-1523426","Second Mile Ministries","Investments","2007","0"
"43-1523426","Second Mile Ministries","Investments","2008","2193"
"43-1523426","Second Mile Ministries","Investments","2011","7499"
"43-1523426","Second Mile Ministries","Net Gain/Loss","2003","2378"
"43-1523426","Second Mile Ministries","Net Gain/Loss","2007","0"
"43-1523426","Second Mile Ministries","Net Gain/Loss","2008","55456"
"43-1523426","Second Mile Ministries","Net Gain/Loss","2011","10888"
"43-1523426","Second Mile Ministries","Other","2011","0"
"43-1523426","Second Mile Ministries","Program Services","2011","0"
"43-1523426","Second Mile Ministries","Program Services Expenses","2003","94486"
"43-1523426","Second Mile Ministries","Program Services Expenses","2006","114722"
"43-1523426","Second Mile Ministries","Program Services Expenses","2007","174010"
"43-1523426","Second Mile Ministries","Program Services Expenses","2008","238602"
"43-1523426","Second Mile Ministries","Program Services Expenses","2011","74198"
"43-1523426","Second Mile Ministries","Sales","2011","0"
"43-1523426","Second Mile Ministries","Special Events","2011","0"
"43-1523426","Second Mile Ministries","Total Expenses","2003","129268"
"43-1523426","Second Mile Ministries","Total Expenses","2006","170093"
"43-1523426","Second Mile Ministries","Total Expenses","2007","239480"
"43-1523426","Second Mile Ministries","Total Expenses","2008","312667"
"43-1523426","Second Mile Ministries","Total Expenses","2011","110576"
"43-1523426","Second Mile Ministries","Total Revenue","2003","126890"
"43-1523426","Second Mile Ministries","Total Revenue","2006","157219"
"43-1523426","Second Mile Ministries","Total Revenue","2007","207434"
"43-1523426","Second Mile Ministries","Total Revenue","2008","257211"
"43-1523426","Second Mile Ministries","Total Revenue","2011","99688"
"43-1544963","CATHOLIC COMMITTEE ON SCOUTING- CAMPFIRE-KANSAS CITY MISSOURI","Contributions","2000","96862"
"43-1544963","CATHOLIC COMMITTEE ON SCOUTING- CAMPFIRE-KANSAS CITY MISSOURI","Contributions","2001","32533"
"43-1544963","CATHOLIC COMMITTEE ON SCOUTING- CAMPFIRE-KANSAS CITY MISSOURI","Contributions","2002","22130"
"43-1544963","CATHOLIC COMMITTEE ON SCOUTING- CAMPFIRE-KANSAS CITY MISSOURI","Investments","2002","0"
"43-1544963","CATHOLIC COMMITTEE ON SCOUTING- CAMPFIRE-KANSAS CITY MISSOURI","Net Gain/Loss","2000","33180"
"43-1544963","CATHOLIC COMMITTEE ON SCOUTING- CAMPFIRE-KANSAS CITY MISSOURI","Net Gain/Loss","2001","11"
