43-0965860,ST LOUIS JEWISH LIGHT,2007,JACK COHEN,DIRECTOR,$0
43-0965860,ST LOUIS JEWISH LIGHT,2007,JENNY WOLKOWITZ,2ND VICE PRESIDENT,$0
43-0965860,ST LOUIS JEWISH LIGHT,2007,KENNETH LUDMERER MD,DIRECTOR,$0
43-0965860,ST LOUIS JEWISH LIGHT,2007,KRISTI MEYERS GALLUP,DIRECTOR,$0
43-0965860,ST LOUIS JEWISH LIGHT,2007,LEWIS C CHARTOCK PHD,DIRECTOR,$0
43-0965860,ST LOUIS JEWISH LIGHT,2007,MICHAEL STAENBERG,DIRECTOR,$0
43-0965860,ST LOUIS JEWISH LIGHT,2007,MILTON MOVITZ,PRESIDENT,$0
43-0965860,ST LOUIS JEWISH LIGHT,2007,MIMI PULTMAN,DIRECTOR,$0
43-0965860,ST LOUIS JEWISH LIGHT,2007,MYRNA MEYER,SECRETARY,$0
43-0965860,ST LOUIS JEWISH LIGHT,2007,Name,Title,Compensation
43-0965860,ST LOUIS JEWISH LIGHT,2007,RABBI CARNIE SHALOM ROSE,DIRECTOR,$0
43-0965860,ST LOUIS JEWISH LIGHT,2007,RABBI DANIEL PLOTKIN,DIRECTOR,$0
43-0965860,ST LOUIS JEWISH LIGHT,2007,REBBETZIN PAULA RIVKIN,DIRECTOR,$0
43-0965860,ST LOUIS JEWISH LIGHT,2007,SHERI SHERMAN,DIRECTOR,$0
43-0965860,ST LOUIS JEWISH LIGHT,2007,SUSIE ZIMMERMAN,DIRECTOR,$0
43-0965860,ST LOUIS JEWISH LIGHT,2008,ADINAH RASKAS,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2008,ANDREW POLIN,FORMER CEO,$39,349
43-0965860,ST LOUIS JEWISH LIGHT,2008,CARL MOSCOWITZ,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2008,CYNTHIA KRAMER,TREASURER,$0
43-0965860,ST LOUIS JEWISH LIGHT,2008,DAVID GREBLER,PAST PRESIDENT,$0
43-0965860,ST LOUIS JEWISH LIGHT,2008,DIANE GALLANT,SECRETARY,$0
43-0965860,ST LOUIS JEWISH LIGHT,2008,GARY KODNER,3RD VICE PRESIDENT,$0
43-0965860,ST LOUIS JEWISH LIGHT,2008,GIANNA JACOBSON,1ST VICE PRESIDENT,$0
43-0965860,ST LOUIS JEWISH LIGHT,2008,HARVEY GREENSTEIN,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2008,JACK COHEN,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2008,JENNY WOLKOWITZ,2ND VICE PRESIDENT,$0
43-0965860,ST LOUIS JEWISH LIGHT,2008,KENNETH LUDMERER MD,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2008,KRISTI MEYERS GALLUP,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2008,LARRY LEVIN,PUBLISHER/CEO,$69,231
43-0965860,ST LOUIS JEWISH LIGHT,2008,LEWIS C CHARTOCK PHD,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2008,MICHAEL STAENBERG,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2008,MILTON MOVITZ,PRESIDENT,$0
43-0965860,ST LOUIS JEWISH LIGHT,2008,MIMI PULTMAN,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2008,MYRNA MEYER,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2008,Name,Title,Compensation
43-0965860,ST LOUIS JEWISH LIGHT,2008,RABBI CARNIE SHALOM ROSE,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2008,RABBI DANIEL PLOTKIN,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2008,REBBETZIN PAULA RIVKIN,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2008,SHERI SHERMAN,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2008,SUSIE ZIMMERMAN,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2010,ALVIN WOLFF JR,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2010,BARBARA RUBIN,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2010,CARL MOSCOWITZ,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2010,DANIEL RUBENSTEIN,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2010,DANIELLE BIALECKI,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2010,DIANE GALLANT,2ND VICE PRESIDENT,$0
43-0965860,ST LOUIS JEWISH LIGHT,2010,GARY KODNER,3RD VICE PRESIDENT,$0
43-0965860,ST LOUIS JEWISH LIGHT,2010,GIANNA JACOBSON,PRESIDENT,$0
43-0965860,ST LOUIS JEWISH LIGHT,2010,HARVEY HIEKEN,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2010,JACK COHEN,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2010,JANE TZINBERG RUBIN,TREASURER,$0
43-0965860,ST LOUIS JEWISH LIGHT,2010,JEFF GOLDEN,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2010,JENNY WOLKOWITZ,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2010,JOHN GREENBERG,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2010,JUDY PASS,SECRETARY,$0
43-0965860,ST LOUIS JEWISH LIGHT,2010,KRISTI MEYERS GALLUP,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2010,LARRY LEVIN,PUBLISHER/CEO,$117,846
43-0965860,ST LOUIS JEWISH LIGHT,2010,LAURA KLEARMAN SILVER,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2010,LEWIS C CHARTOCK PHD,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2010,MICHAEL STAENBERG,1ST VICE PRESIDENT,$0
43-0965860,ST LOUIS JEWISH LIGHT,2010,MILTON MOVITZ,PAST PRESIDENT,$0
43-0965860,ST LOUIS JEWISH LIGHT,2010,MIMI PULTMAN,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2010,MYRNA MEYER,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2010,Name,Title,Compensation
43-0965860,ST LOUIS JEWISH LIGHT,2010,PAM RUBIN,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2010,PEGGY KAPLAN,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2010,SHERI SHERMAN,TREASURER,$0
43-0965860,ST LOUIS JEWISH LIGHT,2010,SUSIE ZIMMERMAN,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2011,BARBARA RUBIN,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2011,BEN LIPMAN,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2011,CARL MOSCOWITZ,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2011,DANIEL RUBENSTEIN,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2011,DANIELLE BIALECKI,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2011,DIANA ISKIWITCH,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2011,DIANE GALLANT,2ND VICE PRESIDENT,$0
43-0965860,ST LOUIS JEWISH LIGHT,2011,GARY KODNER,3RD VICE PRESIDENT,$0
43-0965860,ST LOUIS JEWISH LIGHT,2011,GIANNA JACOBSON,PAST PRESIDENT,$0
43-0965860,ST LOUIS JEWISH LIGHT,2011,HARVEY HIEKEN,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2011,JACK COHEN,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2011,JANE TZINBERG RUBIN,TREASURER,$0
43-0965860,ST LOUIS JEWISH LIGHT,2011,JEFF GOLDEN,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2011,JENNY WOLKOWITZ,PRESIDENT,$0
43-0965860,ST LOUIS JEWISH LIGHT,2011,JOHN GREENBERG,SECRETARY,$0
43-0965860,ST LOUIS JEWISH LIGHT,2011,JUDY PASS,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2011,KEN KRAUS,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2011,KRISTI MEYERS GALLUP,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2011,LARRY LEVIN,PUBLISHER/CEO,$128,059
43-0965860,ST LOUIS JEWISH LIGHT,2011,LAURA KLEARMAN SILVER,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2011,LEWIS C CHARTOCK PHD,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2011,MICHAEL STAENBERG,1ST VICE PRESIDENT,$0
43-0965860,ST LOUIS JEWISH LIGHT,2011,MYRNA MEYER,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2011,Name,Title,Compensation
43-0965860,ST LOUIS JEWISH LIGHT,2011,PAM RUBIN,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2011,PEGGY KAPLAN,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2011,RICHARD WEISS,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2011,SHERI SHERMAN,TRUSTEE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2011,SUSIE ZIMMERMAN,TRUSTEE,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2007,Becky Llewellyn,Vice President,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2007,Cathy Dykman Cunard,Board Member,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2007,Cheryl Bender,Board Member,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2007,Doug Dallman,Board Member,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2007,Emma Edwards,Board Member,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2007,Flora Buford,Board Member,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2007,James Glynn,Executive Director,$65,000
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2007,Jessie Jefferson,Board Member,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2007,Karen Bame,Board Member,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2007,Kevin Stephens,Board Member,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2007,Kim Gibbens,Secretary,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2007,Leroy Zimmerman,Board Member,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2007,Lisa Peck,President,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2007,Michelle Jakobe,Board Member,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2007,Name,Title,Compensation
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2007,Rev. Cynthia Schnaath,Board Member,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2007,Roger Heim,Treasurer,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2007,Sue Tarkka,Board Member,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2007,Sun Choi,Board Member,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2008,Becky Bielharz,Board Member,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2008,Cheryl Bender,Secretary,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2008,Curt Johnson,Board Member,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2008,Doug Dallman,Board Member,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2008,Emma Edwards,Board Member,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2008,Flora Buford,Board Member,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2008,James Glynn,Executive Director,$65,493
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2008,Jessie Jefferson,Board Member,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2008,Karen Bame,Board Member,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2008,Leroy Zimmerman,Board Member,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2008,Lisa Peck,Board Member,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2008,Michelle Jakobe,President,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2008,Name,Title,Compensation
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2008,Rev. Cynthia Schnaath,Board Member,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2008,Roger Heim,Treasurer,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2008,Sharon Yelton,Board Member,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2008,Sue Tarkka,Vice President,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2008,Sun Choi,Board Member,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2008,Vicki Westerhaus,Board Member,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2009,BECKY BEILHARZ,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2009,CURT JOHNSON,TREASURER,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2009,EMMA EDWARDS,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2009,FLORA BUFORD,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2009,HANK GUGGENMOS,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2009,JAMES GLYNN,EXECUTIVE DIRECTOR,$67,259
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2009,JEANETTE HAYNES,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2009,JESSIE JEFFERSON,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2009,KAREN BAME,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2009,LAURA PACE,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2009,LEROY ZIMMERMAN,VICE PRESIDENT,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2009,MICHELLE JAKOBE,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2009,Name,Title,Compensation
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2009,REV CYNTHIA SCHNAATH,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2009,SCOTT STROHM,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2009,SHARON YELTON,SECRETARY,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2009,SUE TARKKA,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2009,VICKI WESTERHAUS,PRESIDENT,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2010,ARLYN SPRECHER,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2010,BECKY BEILHARZ,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2010,CHRISTY SCHLIESMAN,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2010,CUTR JOHNSON,TREASURER,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2010,FLORA BUFORD,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2010,HANK GUGGENMOS,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2010,JAMES GLYNN,EXECUTIVE DIRECTOR,$70,040
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2010,JESSIE JEFFERSON,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2010,JIM DALBEC,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2010,JOHN NYCKLEMOE,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2010,JON GUILFORD,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2010,KAREN BAME,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2010,LAURA PACE,SECRETARY,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2010,Name,Title,Compensation
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2010,SCOTT STROHM,VICE PRESIDENT,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2010,SHARON YELTON,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2010,SHIRLEY WEGLARZ,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2010,STEPHANIE HENDRICKS,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2010,VICKI WESTERHAUS,PRESIDENT,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2011,ARLYN SPRECHER,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2011,CHRISTY SCHLIESMAN,SECRETARY,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2011,DELEA OGLESBY,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2011,FLORA BUFORD,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2011,FLOYD PECK,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2011,HANK GUGGENMOS,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2011,JAMES GLYNN,EXECUTIVE DIRECTOR,$73,161
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2011,JIM DALBEC,TREASURER,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2011,JOHN KUDDES,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2011,JOHN NYCKLEMOE,VICE PRESIDENT,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2011,JON GUILFORD,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2011,KAREN BAME,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2011,LATRICE DAVIS,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2011,LAURA PACE,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2011,Name,Title,Compensation
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2011,SCOTT STROHM,PRESIDENT,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2011,SHARON BASS,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2011,SHIRLEY WEGLARZ,,$0
43-0970991,Metropolitan Lutheran Ministry dba Metro Lutheran Ministry,2011,VICKI WESTERHAUS,,$0
43-1149857,GOSPEL CENTER INC,2007,KATHY TAYLOR,TREASURER,$0
43-1149857,GOSPEL CENTER INC,2007,MARGIE MCCARTNEY,SECRETARY,$0
43-1149857,GOSPEL CENTER INC,2007,Name,Title,Compensation
43-1149857,GOSPEL CENTER INC,2008,KATHY TAYLOR,TREASURER,$47,528
43-1149857,GOSPEL CENTER INC,2008,MARGIE MCCARTNEY,SECRETARY,$32,083
43-1149857,GOSPEL CENTER INC,2008,Name,Title,Compensation
43-1149857,GOSPEL CENTER INC,2009,JAMES MCCARTNEY,PRESIDENT,$15,000
43-1149857,GOSPEL CENTER INC,2009,KATHY TAYLOR,SECRETARY,$43,569
43-1149857,GOSPEL CENTER INC,2009,MARGIE MCCARTNEY,VICE PRESIDENT,$36,458
43-1149857,GOSPEL CENTER INC,2009,Name,Title,Compensation
43-1149857,GOSPEL CENTER INC,2010,JAMES MCCARTNEY,PRESIDENT,$15,000
43-1149857,GOSPEL CENTER INC,2010,KATHY TAYLOR,SECRETARY,$42,193
43-1149857,GOSPEL CENTER INC,2010,MARGIE MCCARTNEY,VICE PRESIDENT,$29,458
43-1149857,GOSPEL CENTER INC,2010,Name,Title,Compensation
43-1149857,GOSPEL CENTER INC,2011,JAMES MCCARTNEY,PRESIDENT,$15,800
43-1149857,GOSPEL CENTER INC,2011,KATHY TAYLOR,SECRETARY,$46,892
43-1149857,GOSPEL CENTER INC,2011,MARGIE MCCARTNEY,VICE PRESIDENT,$0
43-1149857,GOSPEL CENTER INC,2011,Name,Title,Compensation
43-1245992,G &amp; M ETHERIDGE MINISTRIES INC,2002,AGATHA CLARA FRENCH, M.M.,VICE PRES/SEC,$0
43-1245992,G &amp; M ETHERIDGE MINISTRIES INC,2002,Name,Title,Compensation
43-1245992,G &amp; M ETHERIDGE MINISTRIES INC,2002,REV. GRADY L. ETHERIDGE, PH.B.D,PRESIDENT,$1,500
43-1245992,G &amp; M ETHERIDGE MINISTRIES INC,2002,REV. JAMES L. SEABAUGH,EVANGELIST,$5,915
43-1245992,G &amp; M ETHERIDGE MINISTRIES INC,2002,REV. MYRNA L. ETHERIDGE, PH.D.,TREASURER/CEO,$4,000
43-1245992,G &amp; M ETHERIDGE MINISTRIES INC,2003,AGATHA CLARA FRENCH, M.M.,VICE PRES/SEC,$0
43-1245992,G &amp; M ETHERIDGE MINISTRIES INC,2003,Name,Title,Compensation
43-1245992,G &amp; M ETHERIDGE MINISTRIES INC,2003,REV. GRADY L. ETHERIDGE, PH.B.D,PRESIDENT,$500
43-1245992,G &amp; M ETHERIDGE MINISTRIES INC,2003,REV. MYRNA L. ETHERIDGE, PH.D.,TREASURER/CEO,$2,425
43-1245992,G &amp; M ETHERIDGE MINISTRIES INC,2006,AGATHA C FRENCH M.M.,VICE PRES.,$0
43-1245992,G &amp; M ETHERIDGE MINISTRIES INC,2006,Name,Title,Compensation
43-1245992,G &amp; M ETHERIDGE MINISTRIES INC,2006,REV GRADY L. ETHERIDGE PH.B.D,PRES,$500
43-1245992,G &amp; M ETHERIDGE MINISTRIES INC,2006,REV MYRNA L ETHERIDGE PH.D.,SEC/TREASURER, CEO,$4,088
43-1245992,G &amp; M ETHERIDGE MINISTRIES INC,2007,AGATHA C FRENCH M.M.,VICE PRES.,$0
43-1245992,G &amp; M ETHERIDGE MINISTRIES INC,2007,Name,Title,Compensation
43-1245992,G &amp; M ETHERIDGE MINISTRIES INC,2007,REV GRADY L. ETHERIDGE PH.B.D,PRES.,$500
43-1245992,G &amp; M ETHERIDGE MINISTRIES INC,2007,REV MYRNA L ETHERIDGE PH.D.,SEC/TREASURER, CEO,$3,237
43-1245992,G &amp; M ETHERIDGE MINISTRIES INC,2011,AGATHA C FRENCH MM,Vice President,$0
43-1245992,G &amp; M ETHERIDGE MINISTRIES INC,2011,Name,Title,Compensation
43-1245992,G &amp; M ETHERIDGE MINISTRIES INC,2011,REV MYRNA L ETHERIDGE PHD,CEO,$3,250
43-1245992,G &amp; M ETHERIDGE MINISTRIES INC,2011,VIVIAN F LAW,Secretary,$0
43-1295389,DEACONESS FOUNDATION,1997,BONNIE M. BOWLES,COMMUN REP,
43-1295389,DEACONESS FOUNDATION,1997,BRENT W. BALDWIN,COMMUN REP,
43-1295389,DEACONESS FOUNDATION,1997,DALE J. BREWER,SOC. REP,
43-1295389,DEACONESS FOUNDATION,1997,DANIEL D. CALLAHAN,CHAIRMAN,
43-1295389,DEACONESS FOUNDATION,1997,ELIZABETH C. WATKINS,SOC. REP,
43-1295389,DEACONESS FOUNDATION,1997,H. C. MILFORD,DHS CHAIR,
43-1295389,DEACONESS FOUNDATION,1997,HAROLD A. MELSER,EXEC. DIR.,$95,630
43-1295389,DEACONESS FOUNDATION,1997,JACK A. KIRKLAND,COMMUN REP,
43-1295389,DEACONESS FOUNDATION,1997,JAMES B. HABERBERGER,SOC. REP,
43-1295389,DEACONESS FOUNDATION,1997,JAMES R. ELSESSER,DHS REP,
43-1295389,DEACONESS FOUNDATION,1997,JERRY W. PAUL,PRES/CEO,
43-1295389,DEACONESS FOUNDATION,1997,JIM N. SCHWAB,COMMUN REP,
43-1295389,DEACONESS FOUNDATION,1997,JOHN D. ECKRICH, M.D.,DHS REP,
43-1295389,DEACONESS FOUNDATION,1997,JULIE A. RHODES,COMMUN REP,
43-1295389,DEACONESS FOUNDATION,1997,LESLIE F. BOND, M.D.,STAFF REP,
43-1295389,DEACONESS FOUNDATION,1997,LISA K. FRANKE,IL S. REP,
43-1295389,DEACONESS FOUNDATION,1997,MELVIN B. SALTZMAN,COMMUN REP,
43-1295389,DEACONESS FOUNDATION,1997,Name,Title,Compensation
43-1295389,DEACONESS FOUNDATION,1997,NELL N. PINCKERT,COMMUN REP,
43-1295389,DEACONESS FOUNDATION,1997,NORELLA V. HUGGINS,SOC. REP,
43-1295389,DEACONESS FOUNDATION,1997,PHILLIP J. COOPER,COMMUN REP,
43-1295389,DEACONESS FOUNDATION,1997,REV. DENNIS A. LINDBERG,COMMUN REP,
43-1295389,DEACONESS FOUNDATION,1997,REV. DR. JOHN M. BRACKE,CLERGY REP,
43-1295389,DEACONESS FOUNDATION,1997,REV. RUSSELL H. VIEHMANN,CONF. REP,
43-1295389,DEACONESS FOUNDATION,1997,ROBERT A. WETZEL,COMMUN REP,
43-1295389,DEACONESS FOUNDATION,1997,ROBERT W. BRANGLE, M.D.,MED STAFF,
43-1295389,DEACONESS FOUNDATION,1997,SANDRA K. WAGNER,COMMUN REP,
43-1295389,DEACONESS FOUNDATION,1997,TAMMY S. KREBEL,COMMUN REP,
43-1304718,JIM MUGG GLOBAL OUTREACH INC,2003,JAMES E MUGG,PRESIDENT,$45,957
43-1304718,JIM MUGG GLOBAL OUTREACH INC,2003,JEAN STARK,SECRETARY,$5,043
43-1304718,JIM MUGG GLOBAL OUTREACH INC,2003,JOYCE MUGG,V-PRES,$0
43-1304718,JIM MUGG GLOBAL OUTREACH INC,2003,Name,Title,Compensation
43-1304718,JIM MUGG GLOBAL OUTREACH INC,2006,JAMES E MUGG,PRESIDENT,$10,020
43-1304718,JIM MUGG GLOBAL OUTREACH INC,2006,JEAN STARK,SECRETARY,$5,750
43-1304718,JIM MUGG GLOBAL OUTREACH INC,2006,JEAN STARK,TREASURER,$0
43-1304718,JIM MUGG GLOBAL OUTREACH INC,2006,JOYCE MUGG,V-PRES,$0
43-1304718,JIM MUGG GLOBAL OUTREACH INC,2006,Name,Title,Compensation
43-1304718,JIM MUGG GLOBAL OUTREACH INC,2007,JAMES E MUGG,PRESIDENT,$10,020
